1	一
2	一丁点
3	一万
4	一下
5	一下下
6	一下子
7	一世
8	一丝一毫
9	一丝不挂
10	一丝不苟
11	一丝丝
12	一个人
13	一个劲
14	一个故事
15	一串
16	一串串
17	一举
18	一举一动
19	一举两得
20	一举成名
21	一乐
22	一了百了
23	一事无成
24	一二
25	一二三
26	一五一十
27	一些
28	一些事
29	一代
30	一以贯之
31	一件件
32	一伙
33	一会
34	一会儿
35	一体
36	一体化
37	一体式
38	一体机
39	一侧
40	一元
41	一公斤
42	一共
43	一关
44	一再
45	一击
46	一刀切
47	一分为二
48	一分钟
49	一分钱
50	一切
51	一切众生
52	一刹那
53	一刻
54	一剑
55	一动
56	一动不动
57	一劳永逸
58	一半
59	一卡通
60	一厢情愿
61	一反常态
62	一口
63	一口咬定
64	一口气
65	一句话
66	一台电脑
67	一叶障目
68	一号
69	一号线
70	一同
71	一向
72	一听
73	一周年
74	一味
75	一呼百应
76	一命呜呼
77	一品
78	一唱一和
79	一回事
80	一团团
81	一场梦
82	一场空
83	一块
84	一块儿
85	一块块
86	一城
87	一塌糊涂
88	一夜情
89	一大堆
90	一大把
91	一大早
92	一天
93	一天天
94	一夫当关
95	一头
96	一如
97	一如既往
98	一字
99	一字一句
100	一季度
101	一官半职
102	一定
103	一审
104	一室一厅
105	一家
106	一家人
107	一家子
108	一对
109	一对一
110	一封信
111	一小
112	一小时
113	一尘不染
114	一层层
115	一展
116	一己
117	一己之私
118	一帆风顺
119	一带
120	一席话
121	一幅幅
122	一幕幕
123	一干二净
124	一平
125	一年一度
126	一年半载
127	一年级
128	一应俱全
129	一度
130	一座座
131	一开
132	一张
133	一张张
134	一往情深
135	一往无前
136	一律
137	一心
138	一心一意
139	一意孤行
140	一成不变
141	一战
142	一手
143	一手遮天
144	一扫而光
145	一技之长
146	一把
147	一把刀
148	一把手
149	一抹
150	一拖
151	一拥而上
152	一挥而就
153	一排排
154	一掷千金
155	一揽子
156	一搏
157	一搜
158	一支烟
159	一文
160	一文不值
161	一文不名
162	一方
163	一方面
164	一旁
165	一族
166	一无所有
167	一无所知
168	一无所获
169	一无是处
170	一日
171	一日不见
172	一日千里
173	一日游
174	一旦
175	一早
176	一时
177	一星半点
178	一晃
179	一曲
180	一月
181	一月份
182	一望无边
183	一望无际
184	一朝一夕
185	一本万利
186	一本书
187	一本正经
188	一朵
189	一机
190	一村
191	一条条
192	一条街
193	一条路
194	一条龙
195	一来
196	一来二去
197	一板一眼
198	一枝
199	一枝独秀
200	一样
201	一格
202	一桶金
203	一棵树
204	一概
205	一概而论
206	一模一样
207	一次
208	一次性
209	一次次
210	一步
211	一步一个脚印
212	一步步
213	一步登天
214	一段
215	一段话
216	一毛不拔
217	一毛钱
218	一气
219	一气呵成
220	一氧化碳
221	一汽丰田
222	一汽大众
223	一波
224	一波三折
225	一波未平
226	一泻千里
227	一派
228	一流
229	一清二楚
230	一溜烟
231	一滴水
232	一滴泪
233	一点
234	一点一滴
235	一点儿
236	一点点
237	一点通
238	一片云
239	一片冰心
240	一片汪洋
241	一片片
242	一球
243	一生
244	一生一世
245	一电
246	一男
247	一番
248	一番话
249	一百
250	一百万
251	一盘散沙
252	一目了然
253	一目十行
254	一直
255	一眨眼
256	一眼
257	一睹
258	一瞥
259	一瞬
260	一瞬间
261	一知半解
262	一石二鸟
263	一秒
264	一秒钟
265	一穷二白
266	一空
267	一窍不通
268	一窝蜂
269	一站式
270	一端
271	一笑
272	一笑了之
273	一笔勾销
274	一等奖
275	一筹
276	一筹莫展
277	一箭
278	一箭双雕
279	一米
280	一类
281	一红
282	一级
283	一线
284	一经
285	一统
286	一统天下
287	一股脑儿
288	一脉相承
289	一致
290	一般
291	一般见识
292	一色
293	一草一木
294	一衣带水
295	一见
296	一见倾心
297	一见如故
298	一见钟情
299	一视同仁
300	一览无余
301	一角
302	一触即发
303	一言
304	一言一行
305	一言不发
306	一言堂
307	一言难尽
308	一语双关
309	一语道破
310	一诺千金
311	一败涂地
312	一贫如洗
313	一贯
314	一走了之
315	一起
316	一起上
317	一起加油
318	一起去
319	一起来
320	一起玩
321	一路
322	一路走来
323	一路顺风
324	一蹴而就
325	一蹶不振
326	一身
327	一转眼
328	一辈子
329	一边
330	一进
331	一连
332	一连串
333	一通
334	一遍遍
335	一道
336	一道道
337	一部分
338	一针一线
339	一针见血
340	一锤定音
341	一门心思
342	一队
343	一阵
344	一阵子
345	一阵阵
346	一阵风
347	一阶段
348	一隅
349	一面之缘
350	一顿饭
351	一颗颗
352	一颦一笑
353	一飞冲天
354	一马平川
355	一马当先
356	一鸣惊人
357	一鼓作气
358	一齐
359	丁
360	丁丁
361	丁俊晖
362	丁字
363	丁磊
364	丁香
365	丁香花
366	七
367	七七
368	七上八下
369	七乐彩
370	七分
371	七十
372	七十二
373	七号
374	七嘴八舌
375	七夕
376	七夕节
377	七大
378	七天
379	七宝
380	七年级
381	七彩
382	七彩虹
383	七情六欲
384	七手八脚
385	七扭八歪
386	七折
387	七拼八凑
388	七日
389	七星
390	七星彩
391	七月
392	七月份
393	七点
394	七色
395	七零八落
396	万
397	万一
398	万万
399	万丈
400	万不得已
401	万事
402	万事大吉
403	万事达
404	万人
405	万人空巷
406	万人迷
407	万亿
408	万代
409	万众
410	万众一心
411	万元
412	万分
413	万劫不复
414	万千
415	万历
416	万古
417	万商
418	万国
419	万圣节
420	万多
421	万夫莫开
422	万字
423	万家
424	万家灯火
425	万岁
426	万州
427	万年
428	万念俱灰
429	万恶
430	万方
431	万无一失
432	万水千山
433	万物
434	万用表
435	万科
436	万籁俱寂
437	万紫千红
438	万网
439	万能
440	万般
441	万花筒
442	万象
443	万象更新
444	万达
445	万通
446	万里
447	万里无云
448	万里长城
449	万里长征
450	万马奔腾
451	丈夫
452	丈母娘
453	丈量
454	三
455	三万
456	三三两两
457	三下五除二
458	三中
459	三九
460	三五
461	三五成群
462	三井
463	三亚
464	三亚市
465	三人
466	三人行
467	三代
468	三件
469	三位一体
470	三倍
471	三元
472	三兄弟
473	三八
474	三八节
475	三军
476	三农
477	三分
478	三分之一
479	三分球
480	三分钟
481	三剑客
482	三包
483	三区
484	三十
485	三十六
486	三十年
487	三十日
488	三千
489	三只
490	三台
491	三叶草
492	三号
493	三合
494	三合一
495	三品
496	三四
497	三围
498	三国
499	三国演义
500	三地
501	三多
502	三天两头
503	三天打鱼
504	三好
505	三季报
506	三宝
507	三室一厅
508	三宫六院
509	三少
510	三尺
511	三层
512	三峡
513	三年
514	三年级
515	三度
516	三座
517	三强
518	三心二意
519	三思
520	三成
521	三折
522	三教九流
523	三文鱼
524	三方
525	三日
526	三明治
527	三星
528	三星手机
529	三星级
530	三更
531	三更半夜
532	三月
533	三月份
534	三朝
535	三本
536	三条
537	三杯
538	三极管
539	三楼
540	三款
541	三段
542	三毛
543	三水
544	三江
545	三点
546	三环
547	三生
548	三生有幸
549	三界
550	三番五次
551	三相
552	三码
553	三种
554	三等
555	三等奖
556	三级
557	三线
558	三维
559	三网
560	三者
561	三联
562	三聚氰胺
563	三脚架
564	三至
565	三色
566	三节
567	三菱
568	三角
569	三角形
570	三角洲
571	三言两语
572	三资
573	三足鼎立
574	三轮
575	三轮车
576	三通
577	三道
578	三郎
579	三部曲
580	三里
581	三长两短
582	三门
583	三门峡
584	三防
585	三阳
586	三陪
587	三面
588	三颗
589	三餐
590	三鹿
591	上
592	上一
593	上一条
594	上一篇
595	上万
596	上下
597	上下左右
598	上下文
599	上下游
600	上下班
601	上不去
602	上个月
603	上乘
604	上书
605	上交
606	上交所
607	上任
608	上传
609	上位
610	上佳
611	上冲
612	上前
613	上加
614	上升
615	上午
616	上半
617	上半场
618	上半年
619	上半身
620	上去
621	上古
622	上台
623	上司
624	上吊
625	上周
626	上周五
627	上图
628	上场
629	上坡
630	上大
631	上天
632	上头
633	上好
634	上学
635	上官
636	上将
637	上层
638	上届
639	上山
640	上岗
641	上岗证
642	上岛
643	上岸
644	上市
645	上市公司
646	上帝
647	上年
648	上年度
649	上床
650	上当
651	上心
652	上手
653	上扬
654	上报
655	上文
656	上新
657	上方
658	上星期
659	上映
660	上月
661	上期
662	上机
663	上来
664	上架
665	上校
666	上楼
667	上榜
668	上次
669	上水
670	上汽
