0	一
1	一丁点
2	一万
3	一下
4	一下下
5	一下子
6	一世
7	一丝一毫
8	一丝不挂
9	一丝不苟
10	一丝丝
11	一个人
12	一个劲
13	一个故事
14	一串
15	一串串
16	一举
17	一举一动
18	一举两得
19	一举成名
20	一乐
21	一了百了
22	一事无成
23	一二
24	一二三
25	一五一十
26	一些
27	一些事
28	一代
29	一以贯之
30	一件件
31	一伙
32	一会
33	一会儿
34	一体
35	一体化
36	一体式
37	一体机
38	一侧
39	一元
40	一公斤
41	一共
42	一关
43	一再
44	一击
45	一刀切
46	一分为二
47	一分钟
48	一分钱
49	一切
50	一切众生
51	一刹那
52	一刻
53	一剑
54	一动
55	一动不动
56	一劳永逸
57	一半
58	一卡通
59	一厢情愿
60	一反常态
61	一口
62	一口咬定
63	一口气
64	一句话
65	一台电脑
66	一叶障目
67	一号
68	一号线
69	一同
70	一向
71	一听
72	一周年
73	一味
74	一呼百应
75	一命呜呼
76	一品
77	一唱一和
78	一回事
79	一团团
80	一场梦
81	一场空
82	一块
83	一块儿
84	一块块
85	一城
86	一塌糊涂
87	一夜情
88	一大堆
89	一大把
90	一大早
91	一天
92	一天天
93	一夫当关
94	一头
95	一如
96	一如既往
97	一字
98	一字一句
99	一季度
100	一官半职
101	一定
102	一审
103	一室一厅
104	一家
105	一家人
106	一家子
107	一对
108	一对一
109	一封信
110	一小
111	一小时
112	一尘不染
113	一层层
114	一展
115	一己
116	一己之私
117	一帆风顺
118	一带
119	一席话
120	一幅幅
121	一幕幕
122	一干二净
123	一平
124	一年一度
125	一年半载
126	一年级
127	一应俱全
128	一度
129	一座座
130	一开
131	一张
132	一张张
133	一往情深
134	一往无前
135	一律
136	一心
137	一心一意
138	一意孤行
139	一成不变
140	一战
141	一手
142	一手遮天
143	一扫而光
144	一技之长
145	一把
146	一把刀
147	一把手
148	一抹
149	一拖
150	一拥而上
151	一挥而就
152	一排排
153	一掷千金
154	一揽子
155	一搏
156	一搜
157	一支烟
158	一文
159	一文不值
160	一文不名
161	一方
162	一方面
163	一旁
164	一族
165	一无所有
166	一无所知
167	一无所获
168	一无是处
169	一日
170	一日不见
171	一日千里
172	一日游
173	一旦
174	一早
175	一时
176	一星半点
177	一晃
178	一曲
179	一月
180	一月份
181	一望无边
182	一望无际
183	一朝一夕
184	一本万利
185	一本书
186	一本正经
187	一朵
188	一机
189	一村
190	一条条
191	一条街
192	一条路
193	一条龙
194	一来
195	一来二去
196	一板一眼
197	一枝
198	一枝独秀
199	一样
200	一格
201	一桶金
202	一棵树
203	一概
204	一概而论
205	一模一样
206	一次
207	一次性
208	一次次
209	一步
210	一步一个脚印
211	一步步
212	一步登天
213	一段
214	一段话
215	一毛不拔
216	一毛钱
217	一气
218	一气呵成
219	一氧化碳
220	一汽丰田
221	一汽大众
222	一波
223	一波三折
224	一波未平
225	一泻千里
226	一派
227	一流
228	一清二楚
229	一溜烟
230	一滴水
231	一滴泪
232	一点
233	一点一滴
234	一点儿
235	一点点
236	一点通
237	一片云
238	一片冰心
239	一片汪洋
240	一片片
241	一球
242	一生
243	一生一世
244	一电
245	一男
246	一番
247	一番话
248	一百
249	一百万
250	一盘散沙
251	一目了然
252	一目十行
253	一直
254	一眨眼
255	一眼
256	一睹
257	一瞥
258	一瞬
259	一瞬间
260	一知半解
261	一石二鸟
262	一秒
263	一秒钟
264	一穷二白
265	一空
266	一窍不通
267	一窝蜂
268	一站式
269	一端
270	一笑
271	一笑了之
272	一笔勾销
273	一等奖
274	一筹
275	一筹莫展
276	一箭
277	一箭双雕
278	一米
279	一类
280	一红
281	一级
282	一线
283	一经
284	一统
285	一统天下
286	一股脑儿
287	一脉相承
288	一致
289	一般
290	一般见识
291	一色
292	一草一木
293	一衣带水
294	一见
295	一见倾心
296	一见如故
297	一见钟情
298	一视同仁
299	一览无余
300	一角
301	一触即发
302	一言
303	一言一行
304	一言不发
305	一言堂
306	一言难尽
307	一语双关
308	一语道破
309	一诺千金
310	一败涂地
311	一贫如洗
312	一贯
313	一走了之
314	一起
315	一起上
316	一起加油
317	一起去
318	一起来
319	一起玩
320	一路
321	一路走来
322	一路顺风
323	一蹴而就
324	一蹶不振
325	一身
326	一转眼
327	一辈子
328	一边
329	一进
330	一连
331	一连串
332	一通
333	一遍遍
334	一道
335	一道道
336	一部分
337	一针一线
338	一针见血
339	一锤定音
340	一门心思
341	一队
342	一阵
343	一阵子
344	一阵阵
345	一阵风
346	一阶段
347	一隅
348	一面之缘
349	一顿饭
350	一颗颗
351	一颦一笑
352	一飞冲天
353	一马平川
354	一马当先
355	一鸣惊人
356	一鼓作气
357	一齐
358	丁
359	丁丁
360	丁俊晖
361	丁字
362	丁磊
363	丁香
364	丁香花
365	七
366	七七
367	七上八下
368	七乐彩
369	七分
370	七十
371	七十二
372	七号
373	七嘴八舌
374	七夕
375	七夕节
376	七大
377	七天
378	七宝
379	七年级
380	七彩
381	七彩虹
382	七情六欲
383	七手八脚
384	七扭八歪
385	七折
386	七拼八凑
387	七日
388	七星
389	七星彩
390	七月
391	七月份
392	七点
393	七色
394	七零八落
395	万
396	万一
397	万万
398	万丈
399	万不得已
400	万事
401	万事大吉
402	万事达
403	万人
404	万人空巷
405	万人迷
406	万亿
407	万代
408	万众
409	万众一心
410	万元
411	万分
412	万劫不复
413	万千
414	万历
415	万古
416	万商
417	万国
418	万圣节
419	万多
420	万夫莫开
421	万字
422	万家
423	万家灯火
424	万岁
425	万州
426	万年
427	万念俱灰
428	万恶
429	万方
430	万无一失
431	万水千山
432	万物
433	万用表
434	万科
435	万籁俱寂
436	万紫千红
437	万网
438	万能
439	万般
440	万花筒
441	万象
442	万象更新
443	万达
444	万通
445	万里
446	万里无云
447	万里长城
448	万里长征
449	万马奔腾
450	丈夫
451	丈母娘
452	丈量
453	三
454	三万
455	三三两两
456	三下五除二
457	三中
458	三九
459	三五
460	三五成群
461	三井
462	三亚
463	三亚市
464	三人
465	三人行
466	三代
467	三件
468	三位一体
469	三倍
470	三元
471	三兄弟
472	三八
473	三八节
474	三军
475	三农
476	三分
477	三分之一
478	三分球
479	三分钟
480	三剑客
481	三包
482	三区
483	三十
484	三十六
485	三十年
486	三十日
487	三千
488	三只
489	三台
490	三叶草
491	三号
492	三合
493	三合一
494	三品
495	三四
496	三围
497	三国
498	三国演义
499	三地
500	三多
501	三天两头
502	三天打鱼
503	三好
504	三季报
505	三宝
506	三室一厅
507	三宫六院
508	三少
509	三尺
510	三层
511	三峡
512	三年
513	三年级
514	三度
515	三座
516	三强
517	三心二意
518	三思
519	三成
520	三折
521	三教九流
522	三文鱼
523	三方
524	三日
525	三明治
526	三星
527	三星手机
528	三星级
529	三更
530	三更半夜
531	三月
532	三月份
533	三朝
534	三本
535	三条
536	三杯
537	三极管
538	三楼
539	三款
540	三段
541	三毛
542	三水
543	三江
544	三点
545	三环
546	三生
547	三生有幸
548	三界
549	三番五次
550	三相
551	三码
552	三种
553	三等
554	三等奖
555	三级
556	三线
557	三维
558	三网
559	三者
560	三联
561	三聚氰胺
562	三脚架
563	三至
564	三色
565	三节
566	三菱
567	三角
568	三角形
569	三角洲
570	三言两语
571	三资
572	三足鼎立
573	三轮
574	三轮车
575	三通
576	三道
577	三郎
578	三部曲
579	三里
580	三长两短
581	三门
582	三门峡
583	三防
584	三阳
585	三陪
586	三面
587	三颗
588	三餐
589	三鹿
590	上
591	上一
592	上一条
593	上一篇
594	上万
595	上下
596	上下左右
597	上下文
598	上下游
599	上下班
600	上不去
601	上个月
602	上乘
603	上书
604	上交
605	上交所
606	上任
607	上传
608	上位
609	上佳
610	上冲
611	上前
612	上加
613	上升
614	上午
615	上半
616	上半场
617	上半年
618	上半身
619	上去
620	上古
621	上台
622	上司
623	上吊
624	上周
625	上周五
626	上图
627	上场
628	上坡
629	上大
630	上天
631	上头
632	上好
633	上学
634	上官
635	上将
636	上层
637	上届
638	上山
639	上岗
640	上岗证
641	上岛
642	上岸
643	上市
644	上市公司
645	上帝
646	上年
647	上年度
648	上床
649	上当
650	上心
651	上手
652	上扬
653	上报
654	上文
655	上新
656	上方
657	上星期
658	上映
659	上月
660	上期
661	上机
662	上来
663	上架
664	上校
665	上楼
666	上榜
667	上次
668	上水
669	上汽
670	上流
671	上浮
672	上海
673	上海交大
674	上海人
675	上海国际
676	上海大众
677	上海市
678	上海房地产
679	上海楼市
680	上海浦东
681	上海滩
682	上海车展
683	上海通用
684	上涨
685	上游
686	上演
687	上火
688	上牌
689	上班
690	上班族
691	上电
692	上瘾
693	上百
694	上皮
695	上盖
696	上空
697	上端
698	上篇
699	上篮
700	上级
701	上线
702	上缴
703	上网
704	上联
705	上肢
706	上色
707	上苍
708	上菜
709	上虞
710	上行
711	上街
712	上衣
713	上装
714	上访
715	上诉
716	上诉人
717	上课
718	上路
719	上身
720	上车
721	上轮
722	上载
723	上辈子
724	上边
725	上进
726	上进心
727	上述
728	上部
729	上都
730	上钩
731	上铺
732	上门
733	上门维修
734	上阵
735	上限
736	上面
737	上风
738	上飞机
739	上饶
740	上马
741	下
742	下一代
743	下一场
744	下一篇
745	下一页
746	下下
747	下乡
748	下令
749	下体
750	下关
751	下决心
752	下凡
753	下列
754	下功夫
755	下午
756	下午茶
757	下半场
758	下半年
759	下半身
760	下单
761	下去
762	下发
763	下台
764	下周
765	下周一
766	下回
767	下图
768	下地
769	下场
770	下坡
771	下垂
772	下学期
773	下定
774	下家
775	下层
776	下属
777	下山
778	下岗
779	下巴
780	下床
781	下意识
782	下手
783	下拉
784	下挫
785	下探
786	下摆
787	下放
788	下文
789	下方
790	下旬
791	下星期
792	下月
793	下期
794	下来
795	下标
796	下棋
797	下楼
798	下榻
799	下次
800	下水
801	下水道
802	下沉
803	下沙
804	下注
805	下流
806	下浮
807	下海
808	下游
809	下滑
810	下班
811	下移
812	下端
813	下级
814	下线
815	下结论
816	下联
817	下肚
818	下肢
819	下落
820	下落不明
821	下行
822	下订单
823	下设
824	下课
825	下调
826	下跌
827	下跪
828	下身
829	下车
830	下载
831	下辈子
832	下辖
833	下边
834	下达
835	下述
836	下部
837	下里巴人
838	下降
839	下雨
840	下雨天
841	下雪
842	下面
843	下颌
844	下风
845	下马
846	不
847	不一定
848	不一样
849	不三不四
850	不上不下
851	不久
852	不久前
853	不久后
854	不乏
855	不了了之
856	不予
857	不争
858	不二
859	不亚于
860	不亦乐乎
861	不仅
862	不仅仅
863	不以为意
864	不以为然
865	不休
866	不会
867	不伤
868	不伦不类
869	不但
870	不住
871	不依不饶
872	不便
873	不俗
874	不修边幅
875	不倒
876	不值得
877	不假思索
878	不偏不倚
879	不停
880	不光
881	不免
882	不公
883	不公平
884	不共戴天
885	不再
886	不准
887	不凡
888	不出所料
889	不分彼此
890	不利
891	不力
892	不务正业
893	不动产
894	不动声色
895	不劳而获
896	不卑不亢
897	不单
898	不厌其烦
899	不及
900	不及格
901	不变
902	不变形
903	不只
904	不可一世
905	不可不
906	不可企及
907	不可动摇
908	不可名状
909	不可告人
910	不可多得
911	不可开交
912	不可思议
913	不可捉摸
914	不可收拾
915	不可救药
916	不可理喻
917	不可磨灭
918	不可言传
919	不可言喻
920	不可逾越
921	不可限量
922	不合
923	不合时宜
924	不同
925	不同凡响
926	不后悔
927	不吝赐教
928	不含
929	不哭
930	不善
931	不在乎
932	不在话下
933	不均
934	不堪
935	不堪一击
936	不堪入目
937	不堪入耳
938	不堪回首
939	不堪设想
940	不声不响
941	不复
942	不外乎
943	不多见
944	不够
945	不大
946	不大不小
947	不失
948	不失为
949	不失时机
950	不好
951	不好的
952	不好过
953	不如
954	不如意
955	不妙
956	不妥
957	不妨
958	不孕
959	不孕症
960	不孝
961	不孤单
962	不学无术
963	不安
964	不定
965	不定期
966	不宜
